,Image,Id,Hash,Shape,Mode,Length,Ratio,New_Whale,Id_Count
4810,7ccf7077.jpg,w_3c7b2e6,8f92d02f3ac8b723,"(1050, 600)",RGB,630000,1.75,False,1
4812,7cd9635d.jpg,w_8d3b8b6,ea9d84a4e368a9da,"(1050, 253)",RGB,265650,4.150197628458498,False,1
4813,7cdc08aa.jpg,w_147b62b,ba8fc0b42d4b9663,"(833, 477)",RGB,397341,1.7463312368972745,False,4
4814,7ce46c20.jpg,w_78f64d1,b2cccd33e689688e,"(1050, 600)",L,630000,1.75,False,1
4815,7ce72585.jpg,w_5384c57,b87982866669799b,"(1050, 752)",RGB,789600,1.3962765957446808,False,4
4816,7cecbddc.jpg,new_whale,ee1a8d8ad272b0f4,"(700, 300)",RGB,210000,2.3333333333333335,True,810
4818,7cf4b137.jpg,w_5646ae9,e99e97636098d836,"(1050, 700)",RGB,735000,1.5,False,1
4819,7cf99855.jpg,w_73d5489,97e788807f7f8890,"(1050, 700)",RGB,735000,1.5,False,21
4820,7cf9e593.jpg,w_4cc3219,bfca85f0af304c0b,"(1050, 375)",RGB,393750,2.8,False,2
4821,7cfb3315.jpg,w_6384242,96a9299cc9e3e2c9,"(1050, 525)",RGB,551250,2.0,False,1
4822,7d008e04.jpg,w_2c3f440,d59c193766cc9331,"(1050, 700)",RGB,735000,1.5,False,5
4823,7d06dd74.jpg,w_3d66298,ee0fe429a13a9371,"(1044, 380)",RGB,396720,2.7473684210526317,False,11
4824,7d0f4048.jpg,w_218b25e,eadf95e0740d491a,"(1050, 290)",RGB,304500,3.6206896551724137,False,3
4825,7d128260.jpg,w_3dd89d0,c1c03efb481ca7ec,"(1050, 526)",RGB,552300,1.9961977186311788,False,1
4826,7d157d3a.jpg,w_f81c626,a1709e96637999d2,"(836, 557)",RGB,465652,1.5008976660682227,False,8
4827,7d19febd.jpg,w_8d91f88,ee4ac0b73d49ca16,"(1000, 666)",RGB,666000,1.5015015015015014,False,1
4828,7d346776.jpg,w_f1457b5,fe60c515f12fb086,"(1050, 413)",RGB,433650,2.542372881355932,False,2
4829,7d3dc290.jpg,w_d775542,bacf90e5e9a88a16,"(1050, 334)",RGB,350700,3.143712574850299,False,2
4830,7d41d9e5.jpg,w_576db5d,afcad0352c4e0f4b,"(296, 136)",L,40256,2.176470588235294,False,4
4831,7d48a2b2.jpg,w_6ce20f3,a29dc5a27e321d4d,"(1050, 605)",L,635250,1.7355371900826446,False,1
4832,7d54fdc9.jpg,w_552ec4e,bec29161ed384e9a,"(1050, 355)",RGB,372750,2.9577464788732395,False,2
4833,7d565397.jpg,w_ae1db8a,8edbc4e0b5643d2a,"(1050, 398)",RGB,417900,2.6381909547738696,False,2
4834,7d66c554.jpg,w_5deefd9,d8166b1dca222dee,"(1050, 600)",RGB,630000,1.75,False,1
4835,7d76ca97.jpg,w_37f17ad,a5ad50d7a249d3b2,"(1050, 600)",RGB,630000,1.75,False,2
4836,7d7a8e3f.jpg,w_a0149f9,91c6bc11c77898f5,"(1050, 600)",L,630000,1.75,False,1
4837,7d7c4a84.jpg,w_89d9c03,e91fc2033cc8a1fe,"(1050, 298)",RGB,312900,3.523489932885906,False,5
4839,7d863f5f.jpg,w_e0cb9c5,bcc9c3362dc890cf,"(700, 450)",L,315000,1.5555555555555556,False,1
4840,7d8b6794.jpg,w_fb89186,afd09425ca1ab17e,"(1050, 492)",RGB,516600,2.1341463414634148,False,3
4841,7d9e8d9e.jpg,w_f5eb6c6,f2cc8db3a2e0b4d4,"(1050, 264)",L,277200,3.977272727272727,False,4
4842,7da1404d.jpg,w_52b06b1,be0e93e1613c1e96,"(1050, 700)",RGB,735000,1.5,False,2
4844,7db5e76b.jpg,w_87e00c8,d3ac95e0adda620e,"(1050, 250)",RGB,262500,4.2,False,3
4845,7db89b00.jpg,w_95dd5d2,f4898b61f26625ad,"(240, 137)",RGB,32880,1.7518248175182483,False,2
4846,7dc32410.jpg,w_79071e8,9bb5c07c3dc3c438,"(1050, 695)",RGB,729750,1.5107913669064748,False,2
4847,7dc93712.jpg,w_2db01d5,b5c85a372d9362b1,"(1050, 375)",RGB,393750,2.8,False,3
4848,7dcfd458.jpg,w_c128384,958a41d0b4ecdcaf,"(1050, 327)",RGB,343350,3.2110091743119265,False,3
4849,7dd8602d.jpg,w_398aa7f,abc2f43d094b62f2,"(1050, 405)",RGB,425250,2.5925925925925926,False,5
4851,7de1f190.jpg,w_42ab867,da5681a07e5b95a6,"(1033, 747)",L,771651,1.3828647925033468,False,1
4852,7de5e1ae.jpg,w_452f14f,be4bd2b6e120acb8,"(1050, 563)",RGB,591150,1.8650088809946714,False,1
4853,7dea560c.jpg,w_b8fdb8e,f68c9996e60959a6,"(810, 463)",RGB,375030,1.7494600431965444,False,2
4854,7dea57a7.jpg,w_28ce17c,ae92c4b3e4388f2b,"(1050, 376)",RGB,394800,2.7925531914893615,False,5
4855,7df2a97d.jpg,w_28ce17c,be8ad4a1f6289d68,"(1050, 401)",RGB,421050,2.6184538653366585,False,5
4858,7df93c7c.jpg,w_0a97a25,aac2d43d6e4ab075,"(1050, 600)",RGB,630000,1.75,False,10
4860,7e058251.jpg,w_7b035cc,bfc3d0344d5aa664,"(1050, 600)",RGB,630000,1.75,False,12
4861,7e0a6bfc.jpg,w_5f215db,b78fc5707c8f8320,"(1050, 600)",RGB,630000,1.75,False,1
4862,7e0b8a41.jpg,w_0e737d0,bfc6c0b933f01c0b,"(1050, 451)",RGB,473550,2.328159645232816,False,17
4863,7e22aca7.jpg,w_da63cba,bdd2a0781ad66d85,"(1050, 336)",RGB,352800,3.125,False,6
4864,7e33bf8a.jpg,w_293b5e4,a40b92e5399e6799,"(1050, 525)",RGB,551250,2.0,False,2
4865,7e4cd196.jpg,w_19aeb9c,b7d9c836330d4cf0,"(1050, 569)",RGB,597450,1.8453427065026362,False,2
4866,7e5496b3.jpg,w_0819271,efcb92342d8bd230,"(1050, 700)",RGB,735000,1.5,False,4
4867,7e54d725.jpg,w_b41e229,eb9a95611ad7a170,"(1050, 630)",RGB,661500,1.6666666666666667,False,3
4868,7e55559a.jpg,w_6da177a,be5ec194b17a4b18,"(1050, 700)",RGB,735000,1.5,False,1
4869,7e5f6d38.jpg,w_2f97ce6,aecfd0312e4f92b0,"(1050, 700)",RGB,735000,1.5,False,2
4870,7e6c5122.jpg,w_0beef28,8fc2f56ca84f036a,"(1050, 446)",RGB,468300,2.3542600896860986,False,7
4871,7e713402.jpg,w_a14d6d8,cfd0b52b305dd982,"(1050, 525)",RGB,551250,2.0,False,2
4872,7e7286d9.jpg,w_ec95acb,a286ddb9214eccf1,"(671, 494)",L,331474,1.3582995951417005,False,1
4873,7e7e7aa7.jpg,w_813c5be,ea1e97e0b0ed88f0,"(1050, 347)",RGB,364350,3.025936599423631,False,9
4874,7e7fd553.jpg,w_19c29aa,b0c997b0e0bccb3a,"(939, 311)",RGB,292029,3.0192926045016075,False,2
4875,7e901967.jpg,w_2111212,cc1233edce32654d,"(1050, 700)",RGB,735000,1.5,False,2
4876,7e9a738f.jpg,w_3349c9d,ea9f81e03868da97,"(1050, 419)",RGB,439950,2.5059665871121717,False,3
4877,7eabb2f1.jpg,w_1596a47,be0f92b4a3e0ace1,"(1050, 256)",RGB,268800,4.1015625,False,10
4878,7eacaef2.jpg,w_9136f33,aa34e66693986d33,"(1050, 600)",L,630000,1.75,False,1
4879,7eaef233.jpg,w_b3e6069,e6903de69328e653,"(1050, 775)",RGB,813750,1.3548387096774193,False,5
4880,7ec55d60.jpg,w_b197b5c,a323dafccccc5a18,"(700, 500)",L,350000,1.4,False,1
4881,7ecb206c.jpg,w_d1bbde9,ea9c8462783d8e97,"(1050, 600)",RGB,630000,1.75,False,4
4882,7ee88e53.jpg,w_ad512ec,f2898ef3c817238d,"(1050, 600)",L,630000,1.75,False,1
4883,7ef1f2c0.jpg,new_whale,fb8cc4b13c6e0b58,"(1050, 700)",RGB,735000,1.5,True,810
4884,7ef2215c.jpg,w_0fecdf7,8fd2f52d883b8a62,"(1050, 222)",RGB,233100,4.72972972972973,False,2
4885,7efa6399.jpg,new_whale,f361cca2711d8cf2,"(900, 600)",RGB,540000,1.5,True,810
4886,7efe3fb3.jpg,w_ad1d93b,9a0d8af2a53ee538,"(1050, 347)",RGB,364350,3.025936599423631,False,1
4887,7f048f21.jpg,w_fdc8bf6,c4cc196f46bc8cce,"(1050, 700)",RGB,735000,1.5,False,4
4888,7f12416d.jpg,w_5f54bf3,8e91d0ef2b005c7f,"(700, 500)",L,350000,1.4,False,1
4889,7f1269c9.jpg,w_0a58a06,acccc5b1eb606c1d,"(1050, 450)",RGB,472500,2.3333333333333335,False,2
4891,7f17d915.jpg,w_b6efe77,a6cbc2f0f4b48d85,"(1050, 336)",RGB,352800,3.125,False,3
4893,7f292f4a.jpg,w_e6f746e,bfc2f025a8a8aa6b,"(1050, 326)",RGB,342300,3.2208588957055215,False,2
4894,7f323593.jpg,w_3197568,bfc3f025a888ab36,"(1050, 269)",RGB,282450,3.903345724907063,False,6
4895,7f329f81.jpg,w_fc622c0,e09f1fe1c03f3a09,"(1050, 525)",RGB,551250,2.0,False,1
4896,7f3495f3.jpg,w_9a5cd8e,a39ccc633cd9c866,"(1050, 700)",RGB,735000,1.5,False,3
4897,7f3c8ded.jpg,w_2554558,dffe3194a8b29218,"(479, 205)",RGB,98195,2.3365853658536584,False,3
4898,7f448830.jpg,w_c98f439,bf9f84a1b2358878,"(873, 251)",RGB,219123,3.4780876494023905,False,1
4899,7f46b876.jpg,w_e5c4335,af6ac095352f4aca,"(1050, 700)",RGB,735000,1.5,False,1
4900,7f599ecc.jpg,w_479cb36,dbdcc1c0f62731a1,"(1050, 309)",RGB,324450,3.3980582524271843,False,1
4902,7f6401f9.jpg,w_968f2ca,b1cd8cbf6390b41c,"(1050, 450)",RGB,472500,2.3333333333333335,False,3
4903,7f670070.jpg,w_e0efc4f,e99796e6609dcc03,"(778, 445)",RGB,346210,1.7483146067415731,False,5
4904,7f74d582.jpg,w_83b5e33,9fc69164a33ecc83,"(1050, 525)",RGB,551250,2.0,False,1
4905,7f757495.jpg,new_whale,b2c0ccbf33488cdd,"(1050, 600)",L,630000,1.75,True,810
4906,7f7702dc.jpg,w_53859b2,c0c0753e9fcf4368,"(1050, 600)",RGB,630000,1.75,False,5
4907,7f78b98d.jpg,w_b624ed1,be46798b83a0b569,"(1050, 266)",RGB,279300,3.9473684210526314,False,1
4908,7f79121f.jpg,w_b0e05b1,ee1f95e064595a26,"(1050, 700)",RGB,735000,1.5,False,16
4909,7f7c3b84.jpg,w_17ee910,e6599787c052f625,"(1050, 634)",RGB,665700,1.6561514195583595,False,16
4910,7f895354.jpg,w_402784d,b3c8cc37f2285d83,"(435, 186)",RGB,80910,2.338709677419355,False,3
4911,7f919fd2.jpg,w_8b56cb1,fb0e9465489fc561,"(1050, 600)",RGB,630000,1.75,False,6
4913,7f9d8c85.jpg,w_4fb3c95,f39c89f3a688b08e,"(1050, 708)",RGB,743400,1.4830508474576272,False,9
4914,7fa65658.jpg,w_cd1f1ed,9a878276a1b98e3e,"(1050, 362)",RGB,380100,2.9005524861878453,False,5
4915,7fa7e58a.jpg,w_23dce10,b3c8dcb10e5fd08c,"(1050, 600)",RGB,630000,1.75,False,3
4916,7fab4ec5.jpg,w_7e49f1e,ea9e85e0b469982f,"(1050, 366)",RGB,384300,2.8688524590163933,False,2
4917,7fb34057.jpg,w_e62b5d8,fa4e85e0a8b1cd93,"(903, 278)",RGB,251034,3.2482014388489207,False,3
4918,7fc79156.jpg,w_df092eb,da1f85e0689dda46,"(1050, 600)",RGB,630000,1.75,False,4
4919,7fc9dbc8.jpg,w_b283b00,aa4f97a1e0bb6298,"(1050, 450)",RGB,472500,2.3333333333333335,False,1
4920,7fce2c3f.jpg,w_4e52a49,abd694691e82e17c,"(1050, 600)",RGB,630000,1.75,False,13
4921,7fd47b65.jpg,new_whale,df89e738cca66089,"(1050, 700)",RGB,735000,1.5,True,810
4922,7fd678f9.jpg,w_1aa0526,ef9aa560dc691a46,"(1050, 283)",RGB,297150,3.7102473498233217,False,1
4923,7fdd9b06.jpg,w_0bc712b,883f85307e3b615d,"(1050, 525)",RGB,551250,2.0,False,4
4924,7fdde4d6.jpg,w_96ba432,d3e0ecfb9b8c8508,"(1050, 700)",RGB,735000,1.5,False,1
4926,7fe54a29.jpg,w_9b098ea,afc2f035982f832b,"(1050, 232)",RGB,243600,4.525862068965517,False,2
4927,7fe71dce.jpg,new_whale,bd588fd2b421585e,"(1050, 700)",RGB,735000,1.5,True,810
4929,7ff47dd2.jpg,new_whale,e4c9c334b370cc9d,"(1005, 416)",RGB,418080,2.4158653846153846,True,810
4930,7ffdeeb6.jpg,w_bde9c34,b6dcc9c9253616c6,"(1050, 600)",L,630000,1.75,False,1
4931,8006f833.jpg,w_95dd5d2,eb95923a8dc172b4,"(700, 400)",L,280000,1.75,False,2
4932,80073591.jpg,w_ce29d2a,9c357c8b62b47d0a,"(1050, 450)",RGB,472500,2.3333333333333335,False,3
4933,800a174d.jpg,w_e375961,a693d96c5aa683b4,"(940, 627)",RGB,589380,1.4992025518341308,False,2
4934,800ad4ec.jpg,w_ea4935f,e99c8662b4e1f8b8,"(872, 314)",RGB,273808,2.7770700636942673,False,2
4935,801ae908.jpg,w_9e1e278,cac5e029dc4f3e07,"(1050, 223)",RGB,234150,4.708520179372197,False,2
4936,8024668f.jpg,w_4c9d3df,ea9886a2f1e8d8ec,"(1050, 297)",RGB,311850,3.5353535353535355,False,7
4937,802823fa.jpg,w_2b8e175,b47bfc69d8b44850,"(1018, 679)",RGB,691222,1.4992636229749632,False,2
4938,80294f0d.jpg,w_78b325d,bfcec0706c0f92a5,"(1050, 750)",RGB,787500,1.4,False,1
4939,80295e1b.jpg,w_9448c34,bf408e7b7648922d,"(1050, 450)",RGB,472500,2.3333333333333335,False,1
4941,8033d7bc.jpg,w_aa70bc3,e51a85ea96a5b0e6,"(831, 168)",L,139608,4.946428571428571,False,2
4942,80362174.jpg,new_whale,9fc0b13cc81f6399,"(862, 255)",RGB,219810,3.380392156862745,True,810
4943,803c893f.jpg,w_b6886e5,f3f30c0ccccbc325,"(1050, 700)",RGB,735000,1.5,False,8
4944,803e6cb9.jpg,w_966e86e,f3cccea3b034ac68,"(1050, 334)",RGB,350700,3.143712574850299,False,2
4945,80566cc2.jpg,w_77607b5,eb1e87e0b6e5a160,"(1050, 288)",RGB,302400,3.6458333333333335,False,4
4946,8059f301.jpg,w_2216a46,e93613690a99b9ea,"(1050, 700)",RGB,735000,1.5,False,3
4947,8061fd66.jpg,w_52b06b1,ee4a95a160789ed6,"(728, 485)",RGB,353080,1.5010309278350515,False,2
4948,8065ff7a.jpg,w_25808d2,f245a871dab2c5aa,"(1050, 303)",RGB,318150,3.4653465346534653,False,1
4949,80666e5c.jpg,w_19f0b15,ab92c435e938cb72,"(1050, 442)",RGB,464100,2.3755656108597285,False,3
4950,806cf583.jpg,w_0bc1db0,e5d11a1e86c47979,"(787, 336)",RGB,264432,2.3422619047619047,False,2
4951,8071f111.jpg,w_2b8e175,f89b86e0fa1f0d12,"(1050, 700)",RGB,735000,1.5,False,2
4952,8080bd6b.jpg,w_43be268,cb1ce4299c4b16eb,"(1050, 397)",RGB,416850,2.6448362720403025,False,21
4953,8082da31.jpg,w_0674604,e25ce52bd8223e4d,"(1050, 525)",RGB,551250,2.0,False,1
4954,8083a4af.jpg,w_fd1308e,ec4b99a4e2f26625,"(1050, 450)",RGB,472500,2.3333333333333335,False,2
4956,808a917f.jpg,w_5a81425,9a94c1a2f538ac7d,"(1050, 329)",RGB,345450,3.1914893617021276,False,6
4957,808b3724.jpg,w_71cc46c,bce8c896a725a16d,"(1050, 541)",RGB,568050,1.9408502772643252,False,1
4958,809292a5.jpg,w_d89b29e,ec9d9ac26179cc07,"(1038, 534)",RGB,554292,1.9438202247191012,False,7
4959,8094f11f.jpg,w_1703ee5,e489d286dab6b661,"(781, 335)",RGB,261635,2.3313432835820898,False,2
4960,80a158de.jpg,new_whale,b3cdcc313f4a9425,"(1050, 600)",RGB,630000,1.75,True,810
4961,80a1b096.jpg,new_whale,f28490f7b0ac8dad,"(1050, 225)",RGB,236250,4.666666666666667,True,810
4962,80aeceed.jpg,new_whale,cdd2b66d14832dc6,"(1050, 600)",L,630000,1.75,True,810
4963,80b855fe.jpg,w_93b64e9,aa0bd2b4a5a0ecbd,"(1050, 320)",RGB,336000,3.28125,False,3
4964,80cd43e2.jpg,w_23b01a6,a242c57fff4f4018,"(703, 519)",L,364857,1.3545279383429671,False,1
4965,80d24d0c.jpg,w_13f8407,a06ada16e5677919,"(907, 518)",L,469826,1.750965250965251,False,2
4966,80d9fb72.jpg,w_afef556,bf0fc0e0781f8627,"(878, 266)",RGB,233548,3.300751879699248,False,2
4969,80e8b045.jpg,w_2a9727c,ea9a85e1386c99ce,"(1050, 419)",RGB,439950,2.5059665871121717,False,4
4970,80ecb822.jpg,w_8ecd3a7,e18ed4a7e2a4e9a8,"(1050, 292)",RGB,306600,3.595890410958904,False,4
4971,80eed467.jpg,w_34fd328,bb4ec3b4a3a0ace8,"(1050, 321)",RGB,337050,3.2710280373831777,False,1
4972,80f0d418.jpg,w_3c0e79e,ea9884e768bee509,"(568, 284)",RGB,161312,2.0,False,2
4973,80fcc606.jpg,w_8e3ebeb,e5d399e492ad12a9,"(1021, 757)",RGB,772897,1.3487450462351387,False,2
4974,81003525.jpg,w_c0cfd5b,bccdc1b63cc8181f,"(972, 417)",RGB,405324,2.3309352517985613,False,5
4975,810ca051.jpg,w_33973bf,bb4ad2f4a5e324a1,"(1050, 487)",RGB,511350,2.1560574948665296,False,6
4976,811b4d67.jpg,w_12f2352,ca9a95e4781b8f62,"(1050, 630)",RGB,661500,1.6666666666666667,False,4
4977,813f23a1.jpg,w_ebf3f26,fe13f4ab90b4b124,"(346, 148)",RGB,51208,2.3378378378378377,False,3
4978,81451159.jpg,w_1dd8e68,becac1b03d4f1a8c,"(1050, 525)",RGB,551250,2.0,False,4
4979,81472e68.jpg,w_1161030,847bcb4a9af1ac0b,"(700, 500)",L,350000,1.4,False,2
4980,814d89e7.jpg,w_f2eb971,f1988652693ccd6d,"(1050, 700)",RGB,735000,1.5,False,2
4981,814dc347.jpg,w_b38374a,bc8b90b4a1bc9bb8,"(1050, 379)",RGB,397950,2.770448548812665,False,2
4983,815718e9.jpg,w_3db53dc,bb4c83e0b8e2b5f0,"(1050, 536)",RGB,562800,1.958955223880597,False,2
4984,81584580.jpg,w_cf24f84,8b1db06a3cd32b9c,"(1050, 291)",RGB,305550,3.6082474226804124,False,5
4985,815d7663.jpg,w_eb0a6ed,8fd0b52acc17d03d,"(1034, 367)",RGB,379478,2.8174386920980927,False,17
4986,81697b2c.jpg,w_eeb5fa7,bc8bd6b7e160c868,"(1050, 281)",RGB,295050,3.736654804270463,False,2
4987,8173f55b.jpg,w_95874a5,fa89e0f4e138591e,"(1050, 306)",RGB,321300,3.4313725490196076,False,19
4988,8174a8b6.jpg,w_36ac97f,fd829460b8e9da27,"(1050, 452)",RGB,474600,2.3230088495575223,False,1
4989,817f06d1.jpg,w_4c8cd1c,e91291e5b4667d0b,"(1050, 700)",RGB,735000,1.5,False,1
4990,8184b6ee.jpg,w_dce3192,aa4b94d0b5bd6b0a,"(1027, 711)",L,730197,1.4444444444444444,False,2
4991,818e44cf.jpg,w_3f904cf,d1b43d0ac2f23d27,"(700, 407)",L,284900,1.71990171990172,False,1
4992,819832c0.jpg,w_eb8429c,aec3d035ed2c4b23,"(952, 316)",RGB,300832,3.0126582278481013,False,3
4993,819a871a.jpg,w_9cb529f,fa1e85e16058d8ee,"(1050, 599)",RGB,628950,1.7529215358931554,False,6
4994,81a24058.jpg,w_3b3b9b2,951d98d0e6a7a179,"(1010, 722)",L,729220,1.3988919667590027,False,4
4996,81b114b9.jpg,w_c9e1cdc,e8919e2fd509f885,"(943, 218)",RGB,205574,4.325688073394495,False,12
4997,81b398f6.jpg,w_e4616da,bf8b85a0a8f8d827,"(1050, 252)",RGB,264600,4.166666666666667,False,5
4998,81bd5469.jpg,w_143b201,ea96a1f0f569094d,"(1050, 564)",RGB,592200,1.8617021276595744,False,5
5000,81c129dd.jpg,w_471ae98,83a43c1ba66d1bd6,"(652, 373)",L,243196,1.7479892761394102,False,1
5002,81c80930.jpg,w_0e737d0,e99e9265689a8763,"(1050, 700)",RGB,735000,1.5,False,17
5003,81c914eb.jpg,w_3461d6d,af1bd061b8e019ee,"(1050, 268)",RGB,281400,3.917910447761194,False,2
5004,81c98174.jpg,w_53951e6,ecd583723981c63b,"(1050, 600)",RGB,630000,1.75,False,5
5005,81d380fe.jpg,new_whale,f30cd0b18e523ecd,"(534, 267)",RGB,142578,2.0,True,810
5006,81eeefb0.jpg,w_ca813c2,eb1a97a5a2e060f9,"(1050, 312)",RGB,327600,3.3653846153846154,False,2
5007,81f00a28.jpg,w_aef3680,e49a9b6530d86e87,"(963, 642)",RGB,618246,1.5,False,3
5008,8205862f.jpg,w_73185e4,8ea6a1bd5893584f,"(1050, 100)",RGB,105000,10.5,False,2
5009,8224f7c6.jpg,w_dc7c5a0,ba9e87a1e0a279d8,"(1050, 444)",RGB,466200,2.364864864864865,False,5
5010,822a934a.jpg,w_6c2d7ea,b1cfca3405999667,"(240, 137)",RGB,32880,1.7518248175182483,False,3
5011,8234edd0.jpg,w_e8a9fb8,e91a96e5691a8ce6,"(866, 496)",RGB,429536,1.7459677419354838,False,1
5012,823ee7ee.jpg,w_3172910,b4ccd23fe330cc91,"(1050, 577)",RGB,605850,1.8197573656845754,False,4
5013,824b2725.jpg,w_0e737d0,bc0dc3f425e938ca,"(1050, 450)",RGB,472500,2.3333333333333335,False,17
5015,82559e5d.jpg,w_76048fe,e74898a766c998f2,"(1050, 600)",L,630000,1.75,False,1
5016,825cdfac.jpg,w_8a2e496,b14cd3f3b03c8da1,"(1050, 450)",RGB,472500,2.3333333333333335,False,2
5017,8262a795.jpg,w_6547e12,e75b9a86e7a0a4a1,"(1050, 555)",RGB,582750,1.8918918918918919,False,5
5018,826aa808.jpg,w_35ffe80,b6c8c4b5e29ca3c9,"(900, 600)",RGB,540000,1.5,False,1
5020,8274547a.jpg,w_8c1ec28,cdb510d8fa269599,"(1050, 645)",RGB,677250,1.627906976744186,False,14
5021,82789728.jpg,w_f2a7635,e89685e2fd29c81e,"(1050, 325)",RGB,341250,3.230769230769231,False,1
5022,827a007f.jpg,w_2fd21ec,ffcfd081e0d0b0ac,"(730, 417)",RGB,304410,1.750599520383693,False,8
5024,82a0b320.jpg,w_3136deb,a6c99aa6a1699e72,"(1050, 579)",L,607950,1.8134715025906736,False,2
5025,82a304e0.jpg,w_6734e40,af1ed7a7a0485895,"(722, 407)",L,293854,1.7739557739557739,False,4
5026,82b80df7.jpg,w_6361632,cad8d1b52cccd3e0,"(1050, 394)",RGB,413700,2.66497461928934,False,4
5027,82c45679.jpg,w_c7b05e7,ea598681e8a2f3e3,"(1050, 332)",RGB,348600,3.1626506024096384,False,2
5028,82ca05c1.jpg,w_2963114,ea9fc1e43b5a8621,"(1050, 496)",L,520800,2.1169354838709675,False,2
5029,82d68445.jpg,w_2fe43c7,aac2d035e918cf5b,"(1050, 611)",RGB,641550,1.718494271685761,False,8
5030,82df4407.jpg,w_0308405,8f84e078d856976d,"(1050, 335)",RGB,351750,3.1343283582089554,False,2
5031,82e23460.jpg,w_e64c9a6,f03f4380fcba5c8a,"(1050, 430)",RGB,451500,2.441860465116279,False,3
5032,82e85ebe.jpg,w_3e4bb3f,fdc3d0f80f90b03c,"(1050, 600)",RGB,630000,1.75,False,1
5033,82f1b26d.jpg,w_0e737d0,b88fc3f0640b9ba6,"(1050, 700)",RGB,735000,1.5,False,17
5034,82f25260.jpg,w_b9e00eb,e61599ee65998866,"(1050, 600)",RGB,630000,1.75,False,12
5035,82f271ac.jpg,w_9a2d56b,93cc3173cc633e8c,"(1050, 700)",RGB,735000,1.5,False,1
5037,82f69c09.jpg,w_1dff010,eb92f53d883b8270,"(985, 356)",L,350660,2.7668539325842696,False,8
5038,83019e12.jpg,w_fba3bde,fa8b862549dae03d,"(1050, 591)",RGB,620550,1.7766497461928934,False,13
5039,8305abbf.jpg,w_1287fbc,bccfc0b6cb720d11,"(696, 179)",RGB,124584,3.888268156424581,False,34
5040,8309df27.jpg,w_aa15df6,eb9ec4613a4c0b9e,"(741, 271)",RGB,200811,2.734317343173432,False,1
5041,830aa828.jpg,w_94e1ed4,a44b533cecc3b23c,"(1050, 700)",RGB,735000,1.5,False,4
5042,830b63d7.jpg,w_2bdd2df,e68b8987e6e95816,"(900, 600)",RGB,540000,1.5,False,2
5043,830eeeb0.jpg,w_87e8446,b58a8996e3699672,"(1050, 700)",RGB,735000,1.5,False,3
5044,830efd45.jpg,w_98baff9,accbd0b7e3b0e0b0,"(1050, 274)",RGB,287700,3.832116788321168,False,27
5045,831a6353.jpg,w_b4d182b,bb9e8ca3c4a3f124,"(515, 221)",RGB,113815,2.330316742081448,False,2
5047,832f79d2.jpg,w_f4d89bb,96697b13a5c3a9a8,"(1050, 250)",RGB,262500,4.2,False,3
5048,8333caf8.jpg,w_e5250e9,a458cc3fe3b0f170,"(1050, 312)",RGB,327600,3.3653846153846154,False,4
5049,83340424.jpg,w_d9adb4f,d3e2cc9b640e49b3,"(1050, 700)",RGB,735000,1.5,False,8
5051,8389019f.jpg,w_987a36f,fa1a87a161785e0f,"(1000, 667)",RGB,667000,1.4992503748125936,False,21
5052,838a75d5.jpg,w_d1bbde9,be87c0627db05e46,"(1050, 600)",RGB,630000,1.75,False,4
5053,83906185.jpg,w_24ad46c,bfc8d0e81b4609de,"(1050, 700)",RGB,735000,1.5,False,2
5054,83925a8c.jpg,w_f8cf8ca,bf83a521c93aca36,"(1050, 254)",RGB,266700,4.133858267716535,False,1
5055,83946269.jpg,w_428d61d,cad78170bc2f0b93,"(1050, 351)",RGB,368550,2.9914529914529915,False,2
5056,839c3cc3.jpg,w_6d3ca42,fa489986e6e05a57,"(700, 488)",L,341600,1.4344262295081966,False,1
5057,83a041b8.jpg,w_b0e05b1,e38cb462ddbe2740,"(1050, 600)",RGB,630000,1.75,False,16
5058,83a30709.jpg,w_6ef68ed,be8fc1f166681e84,"(1050, 629)",RGB,660450,1.669316375198728,False,4
5059,83a355c2.jpg,w_48a98d7,afcad0340dcb13f2,"(850, 395)",RGB,335750,2.151898734177215,False,6
5060,83a5d474.jpg,w_ddbf533,bfc8d0b4a70bd05c,"(570, 326)",RGB,185820,1.7484662576687116,False,6
5061,83ac574b.jpg,w_6aa5e66,c03d6f5a72948fe0,"(913, 522)",RGB,476586,1.7490421455938698,False,1
5062,83b61863.jpg,w_b9cfdfe,ba6a849571695e1e,"(900, 600)",RGB,540000,1.5,False,1
5063,83c66c07.jpg,w_cbd271b,f0cb9b300d0bd6b5,"(780, 347)",RGB,270660,2.2478386167146973,False,1
5064,83c74909.jpg,w_d382236,af1e87e0f822f858,"(1050, 451)",RGB,473550,2.328159645232816,False,7
5065,83ca8382.jpg,w_9d5f5cc,ee9091ec3a91a772,"(700, 400)",L,280000,1.75,False,3
5066,83d50b85.jpg,w_91572bb,f048956bebe0dcc2,"(1050, 364)",RGB,382200,2.8846153846153846,False,3
5067,83d8a4a2.jpg,w_b0e05b1,84ee8d7a30cd5f03,"(1050, 700)",RGB,735000,1.5,False,16
5069,83db8c36.jpg,w_61cf42e,fb9f85e07a5a1806,"(1050, 600)",RGB,630000,1.75,False,2
5071,83e4e0d6.jpg,new_whale,8f58f093f32c5c4c,"(726, 432)",L,313632,1.6805555555555556,True,810
